uuid,datetime_recorded,med_start_time,med_prob,msc_start_time,msc_end_time,med_stop_time,ae aegypti,an arabiensis,an coustani,an funestus ss,an squamosus,culex pipiens complex,ma africanus,ma uniformis
b6ad50e1ebacb386,2021-03-19 19:44:17.956,526.08,0.7739,520.32,522.24,528.0,0.00024113593099173158,0.13604962825775146,0.0008970353519544005,0.33849015831947327,0.0045498269610106945,0.4988696575164795,0.002913246164098382,0.01798930950462818
b6ad50e1ebacb386,2021-03-19 19:44:17.956,528.0,0.7739,522.24,524.16,529.92,0.0007776219863444567,0.1917150765657425,0.0039140316657722,0.28555411100387573,0.006347979884594679,0.4652198553085327,0.009813174605369568,0.03665822744369507
b6ad50e1ebacb386,2021-03-19 19:44:17.956,529.92,0.7739,524.16,526.0799999999999,531.8399999999999,0.001496078446507454,0.21742822229862213,0.001364070107229054,0.06900256872177124,0.004468745086342096,0.28063884377479553,0.012811548076570034,0.4127899408340454
b6ad50e1ebacb386,2021-03-19 19:44:17.956,531.84,0.7739,526.08,528.0,533.76,0.0003801891871262342,0.19010807573795319,0.00034889898961409926,0.2266760766506195,0.0017474022461101413,0.46502262353897095,0.0046856882981956005,0.11103100329637527
b6ad50e1ebacb386,2021-03-19 19:44:17.956,533.76,0.7739,528.0,529.92,535.68,0.00016702608263585716,0.07966621965169907,0.00022789862123318017,0.06814722716808319,0.0009873585077002645,0.8469251394271851,0.000966283492743969,0.0029129241593182087
b6ad50e1ebacb386,2021-03-19 19:44:17.956,535.68,0.7739,529.92,531.8399999999999,537.5999999999999,2.86202321149176e-05,0.01572626456618309,4.997401629225351e-05,0.7913462519645691,0.0003093152481596917,0.19213105738162994,0.0003205596876796335,8.794609311735258e-05
b6ad50e1ebacb386,2021-03-19 19:44:17.956,537.6,0.7739,531.84,533.76,539.52,0.00010531434963922948,0.21115043759346008,0.0006971620605327189,0.000894859607797116,0.002918957034125924,0.6979400515556335,0.0011155321262776852,0.08517766743898392
b6ad50e1ebacb386,2021-03-19 19:44:17.956,539.52,0.7739,533.76,535.68,541.4399999999999,0.00015816155064385384,0.039815276861190796,0.0006540233734995127,0.9238795042037964,0.001701848115772009,0.027835924178361893,0.003245349507778883,0.002709920983761549
b6ad50e1ebacb386,2021-03-19 19:44:17.956,541.4399999999999,0.7739,535.68,537.5999999999999,543.3599999999999,0.00039260266930796206,0.6365163922309875,0.0030813650228083134,0.00844521913677454,0.0008497530361637473,0.03950782120227814,0.0023001027293503284,0.3089067339897156
b6ad50e1ebacb386,2021-03-19 19:44:17.956,543.36,0.7739,537.6,539.52,545.28,0.0005380192305892706,0.5076243281364441,0.002074818592518568,0.34570518136024475,0.004368583206087351,0.09066110104322433,0.02264762669801712,0.02638034150004387
b6ad50e1ebacb386,2021-03-19 19:44:17.956,545.28,0.7739,539.52,541.4399999999999,547.1999999999999,0.0013242386048659682,0.2651839554309845,0.0014061107067391276,0.42134779691696167,0.005300251767039299,0.196542426943779,0.05127866566181183,0.05761663243174553
b6ad50e1ebacb386,2021-03-19 19:44:17.956,547.2,0.7739,541.44,543.36,549.12,0.0003473703109193593,0.17965005338191986,0.0002982130681630224,0.06379948556423187,0.000366793799912557,0.7434259057044983,0.009100216440856457,0.003011905588209629
b6ad50e1ebacb386,2021-03-19 19:44:17.956,549.12,0.7739,543.36,545.28,551.04,0.0005400038207881153,0.2339736819267273,0.0005768128903582692,0.2619097828865051,0.000369727989891544,0.35113629698753357,0.033228952437639236,0.11826479434967041
b6ad50e1ebacb386,2021-03-19 19:44:17.956,551.04,0.7739,545.28,547.1999999999999,552.9599999999999,0.0007936128531582654,0.4107145369052887,0.00118764687795192,0.048668328672647476,0.006310785189270973,0.4480888545513153,0.04689234495162964,0.03734387084841728
b6ad50e1ebacb386,2021-03-19 19:44:17.956,552.96,0.7739,547.2,549.12,554.88,0.0007981922244653106,0.22030019760131836,0.0005225639324635267,0.3849678039550781,0.0023315574508160353,0.38801801204681396,0.0015208079712465405,0.0015408757608383894
b6ad50e1ebacb386,2021-03-19 19:44:17.956,554.88,0.7739,549.12,551.04,556.8,0.00045694952132180333,0.11474329233169556,0.00045380316441878676,0.7006529569625854,0.0012381678679957986,0.16447685658931732,0.00649853702634573,0.011479409411549568
b6ad50e1ebacb386,2021-03-19 19:44:17.956,556.8,0.7739,551.04,552.9599999999999,558.7199999999999,0.00030329221044667065,0.020733192563056946,0.0007523260428570211,0.8456411361694336,0.0011910197790712118,0.12814608216285706,0.0015194525476545095,0.0017134476220235229
b6ad50e1ebacb386,2021-03-19 19:44:17.956,558.72,0.7739,552.96,554.88,560.64,0.0012730921152979136,0.23038281500339508,0.002151835011318326,0.4517596662044525,0.007869988679885864,0.191370889544487,0.03540869802236557,0.07978299260139465
b6ad50e1ebacb386,2021-03-19 19:44:17.956,560.64,0.7739,554.88,556.8,562.56,0.0018345050048083067,0.4506334364414215,0.00506906071677804,0.18959499895572662,0.0022986072581261396,0.2941211760044098,0.012607959099113941,0.04384024813771248
b6ad50e1ebacb386,2021-03-19 19:44:17.956,562.56,0.7739,556.8,558.7199999999999,564.4799999999999,0.0004536123888101429,0.7422193288803101,0.0030451063066720963,0.058260586112737656,0.0010925175156444311,0.16187481582164764,0.005119615700095892,0.02793443202972412
b6ad50e1ebacb386,2021-03-19 19:44:17.956,564.48,0.7739,558.72,560.64,566.4,0.0003749972383957356,0.30874374508857727,0.004685905762016773,0.021634487435221672,0.0016485219821333885,0.6338981986045837,0.0049416604451835155,0.02407250739634037
b6ad50e1ebacb386,2021-03-19 19:44:17.956,566.4,0.7739,560.64,562.56,568.3199999999999,0.0006326075526885688,0.05361650884151459,0.0027585849165916443,0.7488513588905334,0.004259592853486538,0.1475255936384201,0.03212818503379822,0.010227558203041553
b6ad50e1ebacb386,2021-03-19 19:44:17.956,568.3199999999999,0.7739,562.56,564.4799999999999,570.2399999999999,0.0008915853104554117,0.2103736400604248,0.005433420650660992,0.13141094148159027,0.008925696834921837,0.5555967092514038,0.04735257476568222,0.04001539200544357
b6ad50e1ebacb386,2021-03-19 19:44:17.956,570.24,0.7739,564.48,566.4,572.16,0.0001485307002440095,0.7800936698913574,5.043584678787738e-05,0.025302890688180923,4.3018539145123214e-05,0.19101247191429138,0.0008111736387945712,0.002537736902013421
b6ad50e1ebacb386,2021-03-19 19:44:17.956,572.16,0.7739,566.4,568.3199999999999,574.0799999999999,0.0004350807284936309,0.21850816905498505,0.001207434805110097,0.2011718600988388,0.0028534706216305494,0.5569391846656799,0.011484064161777496,0.0074007329531013966
b6ad50e1ebacb386,2021-03-19 19:44:17.956,574.08,0.7739,568.32,570.24,576.0,0.0002533799852244556,0.147477924823761,0.0002049712056759745,0.7888715863227844,0.0009655358735471964,0.05474381148815155,0.003078100737184286,0.004404573235660791
b6ad50e1ebacb386,2021-03-19 19:44:17.956,576.0,0.7739,570.24,572.16,577.92,0.002693422371521592,0.03118031658232212,0.0063095493242144585,0.03804697096347809,0.006075367331504822,0.7889848947525024,0.025962797924876213,0.10074663162231445
b6ad50e1ebacb386,2021-03-19 19:44:17.956,577.92,0.7739,572.16,574.0799999999999,579.8399999999999,0.0007736917468719184,0.13574694097042084,0.0006517160218209028,0.6174459457397461,0.003274275455623865,0.1384154111146927,0.08270498365163803,0.020987065508961678
b6ad50e1ebacb386,2021-03-19 19:44:17.956,579.84,0.7739,574.08,576.0,581.76,0.002720455639064312,0.21007925271987915,0.0056884149089455605,0.19830460846424103,0.003368034493178129,0.4858603775501251,0.01677473448216915,0.07720411568880081
b6ad50e1ebacb386,2021-03-19 19:44:17.956,581.76,0.7739,576.0,577.92,583.68,4.3052074033766985e-05,0.006652483716607094,4.5703556679654866e-05,0.9580220580101013,0.00012588518438860774,0.03443248197436333,0.00019195179629605263,0.0004863874928560108
b6ad50e1ebacb386,2021-03-19 19:44:17.956,583.68,0.7739,577.92,579.8399999999999,585.5999999999999,5.4186191846383736e-05,0.46276891231536865,0.000589527771808207,0.4722239375114441,0.0009084610501304269,0.054561544209718704,0.0016334553947672248,0.00725995097309351
b6ad50e1ebacb386,2021-03-19 19:44:17.956,585.6,0.7739,579.84,581.76,587.52,0.0001339052978437394,0.8866246938705444,0.004599655978381634,0.01944359391927719,0.0012460302095860243,0.025249669328331947,0.009382746182382107,0.05331973358988762
b6ad50e1ebacb386,2021-03-19 19:44:17.956,587.52,0.7739,581.76,583.68,589.4399999999999,0.00013412996486295015,0.31099337339401245,0.00031723486608825624,0.041301097720861435,0.0007660443079657853,0.6424086689949036,0.0005311088752932847,0.0035483671817928553
b6ad50e1ebacb386,2021-03-19 19:44:17.956,589.4399999999999,0.7739,583.68,585.5999999999999,591.3599999999999,0.000807895848993212,0.04238278418779373,0.0018986820941790938,0.6004055738449097,0.0019986291881650686,0.33626964688301086,0.009286009706556797,0.006950822193175554
b6ad50e1ebacb386,2021-03-19 19:44:17.956,591.36,0.7739,585.6,587.52,593.28,0.00029377322061918676,0.17336727678775787,0.0008666625362820923,0.7525323033332825,0.0018013814697042108,0.05470741167664528,0.007646938785910606,0.00878423172980547
b6ad50e1ebacb386,2021-03-19 19:44:17.956,593.28,0.7739,587.52,589.4399999999999,595.1999999999999,0.0011437440989539027,0.2593226134777069,0.003087623044848442,0.3306979537010193,0.006382140330970287,0.3405584394931793,0.016716042533516884,0.04209147021174431
b6ad50e1ebacb386,2021-03-19 19:44:17.956,595.2,0.7739,589.44,591.36,597.12,6.646513793384656e-05,0.001545267179608345,8.87265196070075e-05,0.883080780506134,9.403528383700177e-05,0.11169701814651489,0.0005264887586236,0.002901270752772689
b6ad50e1ebacb386,2021-03-19 19:44:17.956,597.12,0.7739,591.36,593.28,599.04,0.000641951453872025,0.19844119250774384,0.0017315538134425879,0.28339236974716187,0.0017531549092382193,0.48897233605384827,0.005406105890870094,0.01966124214231968
b6ad50e1ebacb386,2021-03-19 19:44:17.956,599.04,0.7739,593.28,595.1999999999999,600.9599999999999,0.000593368022236973,0.3534086346626282,0.001944700488820672,0.459804505109787,0.0022623769473284483,0.16627942025661469,0.003434753278270364,0.012272223830223083
b6ad50e1ebacb386,2021-03-19 19:44:17.956,600.96,0.7739,595.2,597.12,602.88,0.00024121167371049523,0.013547069393098354,0.0005785704706795514,0.05572078749537468,0.001741457381285727,0.9111819267272949,0.0020825963001698256,0.014906395226716995
b6ad50e1ebacb386,2021-03-19 19:44:17.956,602.88,0.7739,597.12,599.04,604.8,0.0006416772957891226,0.08777991682291031,0.0013389373198151588,0.4486348330974579,0.004094489850103855,0.43034330010414124,0.01049501821398735,0.01667182520031929
b6ad50e1ebacb386,2021-03-19 19:44:17.956,604.8,0.7739,599.04,600.9599999999999,606.7199999999999,0.00012752802285831422,0.46652424335479736,0.0015811407938599586,0.4516974687576294,0.005883737001568079,0.034996405243873596,0.005344575736671686,0.033844854682683945
b6ad50e1ebacb386,2021-03-19 19:44:17.956,606.72,0.7739,600.96,602.88,608.64,0.0009395214729011059,0.4314686954021454,0.0031412651296705008,0.04116657376289368,0.003463311120867729,0.44886893033981323,0.006739088334143162,0.0642126202583313
b6ad50e1ebacb386,2021-03-19 19:44:17.956,608.64,0.7739,602.88,604.8,610.56,0.00020812524599023163,0.2709027826786041,0.00022233044728636742,0.5894085168838501,0.0003251170855946839,0.13245096802711487,0.005005225073546171,0.0014769301051273942
b6ad50e1ebacb386,2021-03-19 19:44:17.956,610.56,0.7739,604.8,606.7199999999999,612.4799999999999,0.0008027969161048532,0.3264528512954712,0.0009362447890453041,0.43126899003982544,0.003781045088544488,0.2141937017440796,0.007156043313443661,0.015408291481435299
b6ad50e1ebacb386,2021-03-19 19:44:17.956,612.48,0.7739,606.72,608.64,614.4,0.00029537087539210916,0.2788698077201843,0.0021310048177838326,0.0623411163687706,0.0017373887822031975,0.6040447354316711,0.0032363482750952244,0.04734425246715546
b6ad50e1ebacb386,2021-03-19 19:44:17.956,614.4,0.7739,608.64,610.56,616.3199999999999,0.0004931357107125223,0.02670006826519966,0.0005669611855410039,0.9181426167488098,0.0003456238191574812,0.035197895020246506,0.014718011021614075,0.003835700685158372
b6ad50e1ebacb386,2021-03-19 19:44:17.956,616.3199999999999,0.7739,610.56,612.4799999999999,618.2399999999999,0.0008272902341559529,0.5775141716003418,0.003191940253600478,0.027982104569673538,0.0035833881702274084,0.34082600474357605,0.008888615295290947,0.037186458706855774
b6ad50e1ebacb386,2021-03-19 19:44:17.956,618.24,0.7739,612.48,614.4,620.16,0.00031852812389843166,0.38354212045669556,0.001708882744424045,0.5363109111785889,0.008680682629346848,0.02387050725519657,0.02252781391143799,0.0230405330657959
b6ad50e1ebacb386,2021-03-19 19:44:17.956,620.16,0.7739,614.4,616.3199999999999,622.0799999999999,0.0014897799119353294,0.25622376799583435,0.0021425432059913874,0.23655535280704498,0.004576319828629494,0.4501694440841675,0.01776789501309395,0.03107483871281147
b6ad50e1ebacb386,2021-03-19 19:44:17.956,622.08,0.7739,616.32,618.24,624.0,0.000374677125364542,0.04662290960550308,0.0006652169395238161,0.5565577149391174,0.0009652560111135244,0.38215336203575134,0.0070257121697068214,0.005635133478790522
b6ad50e1ebacb386,2021-03-19 19:44:17.956,624.0,0.7739,618.24,620.16,625.92,4.48158971266821e-05,0.2112840712070465,0.00011310714762657881,0.7403324842453003,0.00024056433176156133,0.04729561135172844,0.00033382303081452847,0.00035551204928196967
b6ad50e1ebacb386,2021-03-19 19:44:17.956,625.92,0.7739,620.16,622.0799999999999,627.8399999999999,0.00043716878280974925,0.08273322880268097,0.0008241829345934093,0.745299220085144,0.0028275889344513416,0.14617915451526642,0.0077360100112855434,0.013963432982563972
b6ad50e1ebacb386,2021-03-19 19:44:17.956,627.84,0.7739,622.08,624.0,629.76,0.00037947221426293254,0.01799928955733776,0.0009514708654023707,0.20408234000205994,0.002055598422884941,0.768682062625885,0.004189824685454369,0.0016599390655755997
b6ad50e1ebacb386,2021-03-19 19:44:17.956,629.76,0.7739,624.0,625.92,631.68,0.00034537885221652687,0.012871344573795795,0.0014441055245697498,0.19246746599674225,0.0019521520007401705,0.7798364162445068,0.005977544467896223,0.00510557834059
b6ad50e1ebacb386,2021-03-19 19:44:17.956,631.68,0.7739,625.92,627.8399999999999,633.5999999999999,0.001365508884191513,0.1788545697927475,0.0039144111797213554,0.4673624336719513,0.004469098057597876,0.2728136479854584,0.04438234493136406,0.02683798223733902
b6ad50e1ebacb386,2021-03-19 19:44:17.956,633.6,0.7739,627.84,629.76,635.52,0.0028991017024964094,0.45934146642684937,0.008922179229557514,0.17133957147598267,0.004429996479302645,0.21521836519241333,0.01564941741526127,0.12219984829425812
b6ad50e1ebacb386,2021-03-19 19:44:17.956,635.52,0.7739,629.76,631.68,637.4399999999999,0.00044376676669344306,0.11373522132635117,0.0016437397571280599,0.7017751932144165,0.00756891118362546,0.16108904778957367,0.007662850432097912,0.0060813152231276035
b6ad50e1ebacb386,2021-03-19 19:44:17.956,637.4399999999999,0.7739,631.68,633.5999999999999,639.3599999999999,0.0008496307418681681,0.4393400251865387,0.0023705903440713882,0.40987125039100647,0.003764823777601123,0.12381066381931305,0.010049838572740555,0.00994319561868906
b6ad50e1ebacb386,2021-03-19 19:44:17.956,639.36,0.7739,633.6,635.52,641.28,0.0010265244636684656,0.03327479586005211,0.002446509199216962,0.6574617028236389,0.0024771641474217176,0.28035902976989746,0.010224449448287487,0.012729769572615623
b6ad50e1ebacb386,2021-03-19 19:44:17.956,641.28,0.7739,635.52,637.4399999999999,643.1999999999999,0.00017669259977992624,0.7164440155029297,0.0009962732437998056,0.1877148151397705,0.0005753624718636274,0.08848115056753159,0.0012863606680184603,0.004325243178755045
b6ad50e1ebacb386,2021-03-19 19:44:17.956,643.2,0.7739,637.44,639.36,645.12,0.0010213407222181559,0.22632701694965363,0.005793536547571421,0.17930804193019867,0.0057720011100173,0.30210405588150024,0.012484055012464523,0.2671899199485779
b6ad50e1ebacb386,2021-03-19 19:44:17.956,645.12,0.7739,639.36,641.28,647.04,0.00010945848043775186,0.16518032550811768,9.962696640286595e-05,0.1685161292552948,0.00021154161368031055,0.663971483707428,0.00048050249461084604,0.0014308836543932557
b6ad50e1ebacb386,2021-03-19 19:44:17.956,647.04,0.7739,641.28,643.1999999999999,648.9599999999999,0.00016032801067922264,0.14894546568393707,0.00010393346019554883,0.19028884172439575,0.0008494918001815677,0.6514860987663269,0.002362411469221115,0.005803495645523071
b6ad50e1ebacb386,2021-03-19 19:44:17.956,648.96,0.7739,643.2,645.12,650.88,0.007899864576756954,0.11580664664506912,0.0246624443680048,0.12936647236347198,0.02396327070891857,0.4654310345649719,0.1668986976146698,0.06597155332565308
b6ad50e1ebacb386,2021-03-19 19:44:17.956,650.88,0.7739,645.12,647.04,652.8,0.0008087613387033343,0.25421756505966187,0.0013842181069776416,0.549647331237793,0.0072950036264956,0.1558392196893692,0.012756324373185635,0.018051616847515106
b6ad50e1ebacb386,2021-03-19 19:44:17.956,652.8,0.7739,647.04,648.9599999999999,654.7199999999999,0.0009361744741909206,0.3003535866737366,0.0015321014216169715,0.18305698037147522,0.012301081791520119,0.4246707558631897,0.016154469922184944,0.06099480018019676
b6ad50e1ebacb386,2021-03-19 19:44:17.956,654.72,0.7739,648.96,650.88,656.64,0.0006611422286368906,0.04450052231550217,0.002499753376469016,0.6723236441612244,0.0017693976406008005,0.24155129492282867,0.030240537598729134,0.006453752983361483
b6ad50e1ebacb386,2021-03-19 19:44:17.956,656.64,0.7739,650.88,652.8,658.56,0.0012969122035428882,0.5119015574455261,0.003709017764776945,0.23874714970588684,0.002629009308293462,0.1404179036617279,0.02360321208834648,0.07769524306058884
b6ad50e1ebacb386,2021-03-19 19:44:17.956,658.56,0.7739,652.8,654.7199999999999,660.4799999999999,0.0002651704999152571,0.02738289348781109,0.0007038884796202183,0.9268446564674377,0.001735381898470223,0.030147867277264595,0.004242762457579374,0.00867743045091629
b6ad50e1ebacb386,2021-03-19 19:44:17.956,660.48,0.7739,654.72,656.64,662.4,0.00034546529059298337,0.35909003019332886,0.00029852698207832873,0.261004239320755,0.0006746719591319561,0.3631502389907837,0.002245403826236725,0.013191469013690948
b6ad50e1ebacb386,2021-03-19 19:44:17.956,662.4,0.7739,656.64,658.56,664.3199999999999,0.0003164304653182626,0.2733849883079529,0.00019176999921910465,0.1450793743133545,0.0009897038107737899,0.5739039182662964,0.0013691578060388565,0.004764731973409653
b6ad50e1ebacb386,2021-03-19 19:44:17.956,664.3199999999999,0.7739,658.56,660.4799999999999,666.2399999999999,0.0008526478195562959,0.29110050201416016,0.003780744969844818,0.21955221891403198,0.0028547830879688263,0.4489474296569824,0.008172704838216305,0.02473892644047737
b6ad50e1ebacb386,2021-03-19 19:44:17.956,666.24,0.7739,660.48,662.4,668.16,0.0004474793095141649,0.28104954957962036,0.0013744590105488896,0.5139901041984558,0.004709378816187382,0.1793033927679062,0.0135072972625494,0.005618316121399403
b6ad50e1ebacb386,2021-03-19 19:44:17.956,668.16,0.7739,662.4,664.3199999999999,670.0799999999999,0.0003364378644619137,0.7761300802230835,0.008101355284452438,0.03913579136133194,0.0017705030040815473,0.027950800955295563,0.0019789531361311674,0.14459605515003204
b6ad50e1ebacb386,2021-03-19 19:44:17.956,670.08,0.7739,664.32,666.24,672.0,0.0005070753395557404,0.7482747435569763,0.0011482657864689827,0.06032267585396767,0.0024936555419117212,0.14224766194820404,0.005739899352192879,0.039266087114810944
b6ad50e1ebacb386,2021-03-19 19:44:17.956,672.0,0.7739,666.24,668.16,673.92,0.000987072242423892,0.3101932108402252,0.002119912765920162,0.29510408639907837,0.0027720292564481497,0.3536550998687744,0.01916501857340336,0.0160035602748394
b6ad50e1ebacb386,2021-03-19 19:44:17.956,673.92,0.7739,668.16,670.0799999999999,675.8399999999999,0.0007828138768672943,0.12292849272489548,0.0014125112211331725,0.27115893363952637,0.003774501383304596,0.5801495313644409,0.007823941297829151,0.011969301849603653
b6ad50e1ebacb386,2021-03-19 19:44:17.956,675.84,0.7739,670.08,672.0,677.76,0.0002868289884645492,0.3194617033004761,0.0015955640701577067,0.6213930249214172,0.0019424438942223787,0.03789978474378586,0.008658909238874912,0.008761721663177013
b6ad50e1ebacb386,2021-03-19 19:44:17.956,677.76,0.7739,672.0,673.92,679.68,1.488768157287268e-05,0.9860519170761108,0.00011528586037456989,0.0026127048768103123,5.604664693237282e-05,0.008567600511014462,0.00015184319636318833,0.002429763088002801
b6ad50e1ebacb386,2021-03-19 19:44:17.956,679.68,0.7739,673.92,675.8399999999999,681.5999999999999,0.0006888894131407142,0.03176572918891907,9.642774966778234e-05,0.8955363631248474,0.0003348716127220541,0.06836652010679245,0.0009349788306280971,0.002276231301948428
b6ad50e1ebacb386,2021-03-19 19:44:17.956,681.6,0.7739,675.84,677.76,683.52,0.00034544061054475605,0.08972618728876114,0.0014920238172635436,0.6878558397293091,0.0024572538677603006,0.20052821934223175,0.0050818584859371185,0.012513209134340286
b6ad50e1ebacb386,2021-03-19 19:44:17.956,683.52,0.7739,677.76,679.68,685.4399999999999,0.001585691119544208,0.21011315286159515,0.004525902681052685,0.3264017403125763,0.009690451435744762,0.3917244076728821,0.017716486006975174,0.03824223205447197
b6ad50e1ebacb386,2021-03-19 19:44:17.956,685.4399999999999,0.7739,679.68,681.5999999999999,687.3599999999999,0.0005345901590771973,0.5203729867935181,0.0022735060192644596,0.09026747941970825,0.0028515965677797794,0.3659796118736267,0.00537114730104804,0.012349072843790054
b6ad50e1ebacb386,2021-03-19 19:44:17.956,687.36,0.7739,681.6,683.52,689.28,0.0005946392775513232,0.14524959027767181,0.0019394009141251445,0.5661188960075378,0.003571156645193696,0.260905385017395,0.010846445336937904,0.010774447582662106
b6ad50e1ebacb386,2021-03-19 19:44:17.956,689.28,0.7739,683.52,685.4399999999999,691.1999999999999,0.0005809600697830319,0.41893085837364197,0.0014491974143311381,0.2754336893558502,0.0035853784065693617,0.28238362073898315,0.008498839102685452,0.009137490764260292
b6ad50e1ebacb386,2021-03-19 19:44:17.956,691.2,0.7739,685.44,687.36,693.12,0.0017251437529921532,0.18904459476470947,0.0020669647492468357,0.11657138168811798,0.004310949239879847,0.6448128819465637,0.02449057437479496,0.016977522522211075
b6ad50e1ebacb386,2021-03-19 19:44:17.956,693.12,0.7739,687.36,689.28,695.04,0.00010897615720750764,0.06995103508234024,8.026414434425533e-05,0.38690200448036194,0.00021192127314861864,0.540709912776947,0.0015455074608325958,0.0004904331872239709
b6ad50e1ebacb386,2021-03-19 19:44:17.956,695.04,0.7739,689.28,691.1999999999999,696.9599999999999,0.0001615112996660173,0.12007731944322586,0.00019512660219334066,0.7276554107666016,0.001063101110048592,0.14422696828842163,0.002892086748033762,0.0037284225691109896
b6ad50e1ebacb386,2021-03-19 19:44:17.956,696.96,0.7739,691.2,693.12,698.88,0.0003396159445401281,0.2846260368824005,0.0005929961916990578,0.11347732692956924,0.0035925591364502907,0.5826480388641357,0.009182530455291271,0.005540891084820032
b6ad50e1ebacb386,2021-03-19 19:44:17.956,698.88,0.7739,693.12,695.04,700.8,7.714634557487443e-05,0.021419188007712364,0.00021144640049897134,0.7550227046012878,0.0010300683788955212,0.2186916172504425,0.0017249492229893804,0.0018228584667667747
b6ad50e1ebacb386,2021-03-19 19:44:17.956,700.8,0.7739,695.04,696.9599999999999,702.7199999999999,0.0009884183527901769,0.2394489198923111,0.00043314765207469463,0.180611252784729,0.0010172647889703512,0.5587353110313416,0.003244781633839011,0.015520909801125526
b6ad50e1ebacb386,2021-03-19 19:44:17.956,702.72,0.7739,696.96,698.88,704.64,0.0009112523985095322,0.2514133155345917,0.0013325930340215564,0.2205193042755127,0.0020391016732901335,0.49551141262054443,0.010355452075600624,0.017917510122060776
b6ad50e1ebacb386,2021-03-19 19:44:17.956,704.64,0.7739,698.88,700.8,706.56,0.00045962826698087156,0.4632520079612732,0.001121067674830556,0.2860347330570221,0.0016818356234580278,0.22504091262817383,0.003446960588917136,0.018962856382131577
b6ad50e1ebacb386,2021-03-19 19:44:17.956,706.56,0.7739,700.8,702.7199999999999,708.4799999999999,0.00036496121902018785,0.019178185611963272,0.0004015103622805327,0.655421793460846,0.0026720864698290825,0.29982173442840576,0.01111156027764082,0.011028124019503593
b6ad50e1ebacb386,2021-03-19 19:44:17.956,708.48,0.7739,702.72,704.64,710.4,0.0008821800001896918,0.1558997929096222,0.0020904194097965956,0.2265247255563736,0.00335064553655684,0.5657356977462769,0.024928778409957886,0.0205877386033535
b6ad50e1ebacb386,2021-03-19 19:44:17.956,710.4,0.7739,704.64,706.56,712.3199999999999,0.00043787245522253215,0.19715489447116852,0.0003398990083951503,0.10855694860219955,0.0016161168459802866,0.6837355494499207,0.002829340985044837,0.005329397972673178
b6ad50e1ebacb386,2021-03-19 19:44:17.956,712.3199999999999,0.7739,706.56,708.4799999999999,714.2399999999999,0.0002014287019846961,0.07809193432331085,0.00015613895084243268,0.8152275681495667,0.00022060360061004758,0.10394828021526337,0.0013213760685175657,0.000832571997307241
b6ad50e1ebacb386,2021-03-19 19:44:17.956,714.24,0.7739,708.48,710.4,716.16,0.0011556175304576755,0.3381634056568146,0.007564305327832699,0.07597282528877258,0.010495520196855068,0.4905523359775543,0.009055770933628082,0.06704029440879822
b6ad50e1ebacb386,2021-03-19 19:44:17.956,716.16,0.7739,710.4,712.3199999999999,718.0799999999999,0.0005374090978875756,0.3462807238101959,0.0014848794089630246,0.4102645218372345,0.0036521567963063717,0.21221639215946198,0.006788752973079681,0.01877523586153984
b6ad50e1ebacb386,2021-03-19 19:44:17.956,718.08,0.7739,712.32,714.24,720.0,0.0002459058887325227,0.37513861060142517,0.0029143719002604485,0.27998262643814087,0.005661383271217346,0.322174996137619,0.007524244487285614,0.006357835605740547
b6ad50e1ebacb386,2021-03-19 19:44:17.956,720.0,0.7739,714.24,716.16,721.92,0.001013637869618833,0.49774861335754395,0.0008072664495557547,0.3019305169582367,0.0039157625287771225,0.1792297214269638,0.004804775584489107,0.010549717582762241
b6ad50e1ebacb386,2021-03-19 19:44:17.956,721.92,0.7739,716.16,718.0799999999999,723.8399999999999,0.0009582372731529176,0.05837252363562584,0.00106460798997432,0.5851956605911255,0.0031564810778945684,0.3309270143508911,0.011564990505576134,0.008760476484894753
b6ad50e1ebacb386,2021-03-19 19:44:17.956,723.84,0.7739,718.08,720.0,725.76,0.0003228853165637702,0.18095973134040833,0.0008434968185611069,0.6478392481803894,0.0013895755400881171,0.1607743799686432,0.0032813474535942078,0.004589311312884092
b6ad50e1ebacb386,2021-03-19 19:44:17.956,725.76,0.7739,720.0,721.92,727.68,2.8755037419614382e-05,0.005447035189718008,0.0001413989666616544,0.9895803332328796,0.00025212334003299475,0.0027309705037623644,0.0006114033167250454,0.0012079975567758083
b6ad50e1ebacb386,2021-03-19 19:44:17.956,727.68,0.7739,721.92,723.8399999999999,729.5999999999999,0.0007533177849836648,0.5953631401062012,0.0014114677906036377,0.1601824015378952,0.001894252491183579,0.21139268577098846,0.013774297200143337,0.015228476375341415
b6ad50e1ebacb386,2021-03-19 19:44:17.956,729.6,0.7739,723.84,725.76,731.52,0.007553169969469309,0.09083464741706848,0.025308746844530106,0.027265820652246475,0.02048370987176895,0.7278878092765808,0.06751839816570282,0.033147718757390976
b6ad50e1ebacb386,2021-03-19 19:44:17.956,731.52,0.7739,725.76,727.68,733.4399999999999,0.0014353574952110648,0.5301783084869385,0.0035593940410763025,0.24250318109989166,0.005099085625261068,0.14087116718292236,0.043975964188575745,0.03237752988934517
b6ad50e1ebacb386,2021-03-19 19:44:17.956,733.4399999999999,0.7739,727.68,729.5999999999999,735.3599999999999,0.0005694209248758852,0.5590920448303223,0.003525923704728484,0.10173700004816055,0.02596852369606495,0.2892046570777893,0.0033379036467522383,0.016564542427659035
